pre_class,post_class,edge_count,has_edge,contact_sum,contact_pairs,has_contact,n_pre_ligands,n_post_receptors,compat_score,compat_pairs
AUA,ASER,0,0,406.0,2,1,2,5,2,FLP-11->NPR-1;FLP-11->NPR-5
AUA,ASG,0,0,176.0,1,1,2,4,2,FLP-11->NPR-1;FLP-11->NPR-5
AUA,ASH,0,0,188.0,1,1,2,8,1,FLP-11->NPR-1
AUA,ASI,0,0,61.0,1,1,2,5,1,FLP-11->NPR-5
AUA,ASJ,0,0,0.0,0,0,2,1,1,FLP-11->NPR-5
AUA,ASK,0,0,0.0,0,0,2,3,1,FLP-11->NPR-5
AUA,AVA,11,1,6096.0,3,1,2,1,1,FLP-11->NPR-4
AUA,AVB,0,0,165.0,2,1,2,1,0,
AUA,AVD,2,1,634.0,3,1,2,1,0,
AUA,AVE,21,1,13788.0,3,1,2,1,0,
AUA,AVF,0,0,0.0,0,0,2,2,0,
AUA,AVH,0,0,0.0,0,0,2,1,0,
AUA,AVJ,0,0,0.0,0,0,2,1,0,
AUA,AVK,0,0,0.0,0,0,2,0,0,
AUA,AVL,0,0,0.0,0,0,2,1,0,
AUA,AVM,0,0,0.0,0,0,2,3,0,
AUA,AWA,0,0,2522.0,2,1,2,1,1,FLP-11->NPR-5
AUA,AWB,0,0,2025.0,3,1,2,3,1,FLP-11->NPR-5
AUA,BAG,1,1,2541.0,3,1,2,2,1,FLP-11->NPR-4
AUA,BDU,0,0,0.0,0,0,2,3,1,FLP-11->NPR-4
AUA,CEP,0,0,148.0,1,1,2,3,0,
AUA,DVA,0,0,11420.0,2,1,2,4,0,
AUA,DVC,0,0,0.0,0,0,2,2,0,
AUA,FLP,0,0,0.0,0,0,2,3,0,
AUA,HSN,0,0,0.0,0,0,2,3,0,
AUA,IL1,0,0,48.0,1,1,2,1,0,
AUA,IL2_DV,0,0,578.0,2,1,2,2,1,FLP-11->NPR-5
AUA,IL2_LR,0,0,0.0,0,0,2,3,2,FLP-11->NPR-1;FLP-11->NPR-5
AUA,OLL,0,0,0.0,0,0,2,2,0,
AUA,OLQ,0,0,132.0,2,1,2,4,1,FLP-11->NPR-1
AUA,PLN,0,0,0.0,0,0,2,1,0,
AUA,PVC,0,0,0.0,0,0,2,2,0,
AUA,PVN,0,0,0.0,0,0,2,0,0,
AUA,PVP,0,0,65.0,1,1,2,2,0,
AUA,PVQ,0,0,0.0,0,0,2,8,0,
AUA,PVR,0,0,0.0,0,0,2,2,0,
AUA,PVT,0,0,0.0,0,0,2,4,0,
AUA,RIA,32,1,10134.0,2,1,2,4,0,
AUA,RIB,43,1,53433.0,4,1,2,2,0,
AUA,RIC,0,0,0.0,0,0,2,6,0,
AUA,RID,0,0,1949.0,2,1,2,3,0,
AUA,RIF,0,0,0.0,0,0,2,2,0,
AUA,RIG,0,0,828.0,3,1,2,1,1,FLP-11->NPR-1
AUA,RIH,0,0,449.0,2,1,2,0,0,
AUA,RIM,0,0,1571.0,3,1,2,3,0,
AUA,RIP,0,0,0.0,0,0,2,0,0,
AUA,RIR,0,0,6081.0,2,1,2,0,0,
AUA,RIS,0,0,0.0,0,0,2,2,0,
AUA,RIV,0,0,168.0,1,1,2,2,2,FLP-11->NPR-1;FLP-11->NPR-4
AUA,RMD_DV,0,0,292.0,1,1,2,2,0,
AUA,RMD_LR,0,0,0.0,0,0,2,2,0,
AUA,RME_DV,0,0,0.0,0,0,2,4,0,
AUA,RME_LR,0,0,0.0,0,0,2,4,0,
AUA,RMF,0,0,0.0,0,0,2,1,0,
AUA,RMG,0,0,0.0,0,0,2,1,1,FLP-11->NPR-1
AUA,RMH,0,0,0.0,0,0,2,1,0,
AUA,SAA,1,1,0.0,0,0,2,1,1,FLP-11->NPR-1
AUA,SDQ,0,0,0.0,0,0,2,5,1,FLP-11->NPR-1
AUA,SIA,0,0,0.0,0,0,2,5,0,
AUA,SIB,0,0,0.0,0,0,2,1,0,
AUA,SMB,0,0,0.0,0,0,2,1,1,FLP-11->NPR-1
AUA,SMD,0,0,0.0,0,0,2,2,0,
AUA,URA,0,0,122.0,1,1,2,0,0,
AUA,URB,0,0,0.0,0,0,2,0,0,
AUA,URX,3,1,20271.0,2,1,2,2,1,FLP-11->NPR-1
AUA,URY,0,0,261.0,3,1,2,3,0,
AVA,ADA,0,0,15165.0,4,1,3,0,0,
AVA,ADE,0,0,17792.0,4,1,3,3,0,
AVA,ADF,0,0,71.0,1,1,3,4,1,FLP-18->NPR-5
AVA,ADL,0,0,8278.0,3,1,3,4,0,
AVA,AFD,0,0,20076.0,2,1,3,1,0,
AVA,AIA,0,0,1439.0,2,1,3,4,3,FLP-1->NPR-11;FLP-18->NPR-11;FLP-18->NPR-5
AVA,AIB,0,0,18516.0,4,1,3,2,0,
AVA,AIM,0,0,25.0,1,1,3,2,0,
AVA,AIN,0,0,209.0,2,1,3,0,0,
AVA,AIY,0,0,0.0,0,0,3,5,2,FLP-1->NPR-11;FLP-18->NPR-11
AVA,AIZ,0,0,164.0,1,1,3,3,0,
AVA,ALA,0,0,1021.0,2,1,3,0,0,
AVA,ALM,0,0,7.0,1,1,3,4,0,
AVA,ALN,0,0,1637.0,3,1,3,3,0,
AVA,AQR,0,0,9238.0,2,1,3,1,2,FLP-18->NPR-1;FLP-22->NPR-1
AVA,ASEL,0,0,231.0,1,1,3,5,3,FLP-18->NPR-1;FLP-18->NPR-5;FLP-22->NPR-1
AVA,ASER,0,0,2935.0,1,1,3,5,3,FLP-18->NPR-1;FLP-18->NPR-5;FLP-22->NPR-1
AVA,ASG,0,0,556.0,2,1,3,4,3,FLP-18->NPR-1;FLP-18->NPR-5;FLP-22->NPR-1
AVA,ASH,0,0,6109.0,3,1,3,8,2,FLP-18->NPR-1;FLP-22->NPR-1
AVA,ASI,0,0,4689.0,2,1,3,5,1,FLP-18->NPR-5
AVA,ASJ,0,0,92.0,1,1,3,1,1,FLP-18->NPR-5
AVA,ASK,0,0,406.0,1,1,3,3,1,FLP-18->NPR-5
AVA,AUA,0,0,6096.0,3,1,3,5,3,FLP-18->NPR-1;FLP-18->NPR-5;FLP-22->NPR-1
AVA,AVB,0,0,15699.0,4,1,3,1,0,
AVA,AVD,0,0,6130.0,4,1,3,1,0,
AVA,AVE,0,0,14787.0,2,1,3,1,0,
AVA,AVF,0,0,983.0,1,1,3,2,0,
AVA,AVH,0,0,6856.0,4,1,3,1,0,
AVA,AVJ,0,0,2900.0,3,1,3,1,0,
AVA,AVK,0,0,3651.0,4,1,3,0,0,
AVA,AVL,0,0,0.0,0,0,3,1,0,
AVA,AVM,0,0,0.0,0,0,3,3,0,
AVA,AWA,0,0,0.0,0,0,3,1,1,FLP-18->NPR-5
AVA,AWB,0,0,262.0,2,1,3,3,1,FLP-18->NPR-5
AVA,BAG,0,0,9901.0,4,1,3,2,2,FLP-1->NPR-4;FLP-18->NPR-4
AVA,BDU,0,0,63.0,1,1,3,3,2,FLP-1->NPR-4;FLP-18->NPR-4
AVA,CEP,0,0,0.0,0,0,3,3,0,
AVA,DVA,0,0,3390.0,2,1,3,4,0,
AVA,DVC,0,0,8615.0,2,1,3,2,0,
AVA,FLP,0,0,16703.0,4,1,3,3,0,
AVA,HSN,0,0,8.0,1,1,3,3,0,
AVA,IL1,0,0,270.0,1,1,3,1,0,
AVA,IL2_DV,0,0,0.0,0,0,3,2,1,FLP-18->NPR-5
AVA,IL2_LR,0,0,0.0,0,0,3,3,3,FLP-18->NPR-1;FLP-18->NPR-5;FLP-22->NPR-1
AVA,OLL,0,0,569.0,1,1,3,2,0,
AVA,OLQ,0,0,129.0,2,1,3,4,2,FLP-18->NPR-1;FLP-22->NPR-1
AVA,PLN,0,0,207.0,1,1,3,1,0,
AVA,PVC,0,0,13050.0,4,1,3,2,0,
AVA,PVN,0,0,4.0,1,1,3,0,0,
AVA,PVP,0,0,6173.0,4,1,3,2,0,
AVA,PVQ,0,0,5114.0,3,1,3,8,0,
AVA,PVR,0,0,0.0,0,0,3,2,0,
AVA,PVT,0,0,0.0,0,0,3,4,0,
AVA,RIA,0,0,17504.0,4,1,3,4,0,
AVA,RIB,0,0,1673.0,2,1,3,2,0,
AVA,RIC,0,0,20237.0,4,1,3,6,0,
AVA,RID,0,0,1367.0,2,1,3,3,0,
AVA,RIF,0,0,1518.0,1,1,3,2,0,
AVA,RIG,0,0,728.0,2,1,3,1,2,FLP-18->NPR-1;FLP-22->NPR-1
AVA,RIH,0,0,0.0,0,0,3,0,0,
AVA,RIM,0,0,24775.0,4,1,3,3,0,
AVA,RIP,0,0,0.0,0,0,3,0,0,
AVA,RIR,0,0,1920.0,2,1,3,0,0,
AVA,RIS,0,0,332.0,1,1,3,2,0,
AVA,RIV,0,0,7276.0,4,1,3,2,4,FLP-1->NPR-4;FLP-18->NPR-1;FLP-18->NPR-4;FLP-22->NPR-1
AVA,RMD_DV,0,0,17852.0,3,1,3,2,0,
AVA,RMD_LR,0,0,12790.0,3,1,3,2,0,
AVA,RME_DV,0,0,0.0,0,0,3,4,0,
AVA,RME_LR,0,0,0.0,0,0,3,4,0,
AVA,RMF,0,0,1464.0,2,1,3,1,0,
AVA,RMG,0,0,3141.0,3,1,3,1,2,FLP-18->NPR-1;FLP-22->NPR-1
AVA,RMH,0,0,15117.0,4,1,3,1,0,
AVA,SAA,0,0,49533.0,8,1,3,1,2,FLP-18->NPR-1;FLP-22->NPR-1
AVA,SDQ,0,0,4141.0,4,1,3,5,2,FLP-18->NPR-1;FLP-22->NPR-1
AVA,SIA,0,0,5236.0,5,1,3,5,0,
AVA,SIB,0,0,5584.0,7,1,3,1,0,
AVA,SMB,0,0,5594.0,7,1,3,1,2,FLP-18->NPR-1;FLP-22->NPR-1
AVA,SMD,0,0,26088.0,7,1,3,2,0,
AVA,URA,0,0,0.0,0,0,3,0,0,
AVA,URB,0,0,0.0,0,0,3,0,0,
AVA,URX,0,0,1239.0,2,1,3,2,2,FLP-18->NPR-1;FLP-22->NPR-1
AVA,URY,0,0,3783.0,6,1,3,3,0,
AVB,ADA,0,0,12218.0,4,1,1,0,0,
AVB,ADE,0,0,0.0,0,0,1,3,0,
AVB,ADF,0,0,1565.0,2,1,1,4,0,
AVB,ADL,0,0,4071.0,4,1,1,4,0,
AVB,AFD,0,0,0.0,0,0,1,1,0,
AVB,AIA,0,0,208.0,1,1,1,4,0,
AVB,AIB,0,0,14416.0,2,1,1,2,0,
AVB,AIM,0,0,44.0,1,1,1,2,0,
AVB,AIN,0,0,0.0,0,0,1,0,0,
AVB,AIY,0,0,695.0,3,1,1,5,0,
AVB,AIZ,0,0,2113.0,2,1,1,3,0,
AVB,ALA,0,0,1830.0,1,1,1,0,0,
AVB,ALM,0,0,2679.0,2,1,1,4,1,PDF-1->PDFR-1
AVB,ALN,0,0,0.0,0,0,1,3,0,
AVB,AQR,0,0,8455.0,2,1,1,1,0,
AVB,ASEL,0,0,0.0,0,0,1,5,0,
AVB,ASER,0,0,0.0,0,0,1,5,0,
AVB,ASG,0,0,1379.0,2,1,1,4,0,
AVB,ASH,0,0,23168.0,2,1,1,8,0,
AVB,ASI,0,0,0.0,0,0,1,5,0,
AVB,ASJ,0,0,0.0,0,0,1,1,0,
AVB,ASK,0,0,138.0,2,1,1,3,0,
AVB,AUA,0,0,165.0,2,1,1,5,0,
AVB,AVA,0,0,15699.0,4,1,1,1,0,
AVB,AVD,0,0,17228.0,4,1,1,1,1,PDF-1->PDFR-1
AVB,AVE,0,0,4094.0,4,1,1,1,0,
AVB,AVF,0,0,3423.0,4,1,1,2,1,PDF-1->PDFR-1
AVB,AVH,0,0,11116.0,4,1,1,1,0,
AVB,AVJ,0,0,35925.0,4,1,1,1,0,
AVB,AVK,0,0,2610.0,3,1,1,0,0,
AVB,AVL,0,0,689.0,1,1,1,1,0,
AVB,AVM,0,0,2446.0,2,1,1,3,1,PDF-1->PDFR-1
AVB,AWA,0,0,705.0,2,1,1,1,0,
AVB,AWB,0,0,897.0,2,1,1,3,0,
AVB,BAG,0,0,881.0,1,1,1,2,0,
AVB,BDU,0,0,2321.0,3,1,1,3,0,
AVB,CEP,0,0,13.0,2,1,1,3,0,
AVB,DVA,0,0,13913.0,2,1,1,4,0,
AVB,DVC,0,0,1457.0,1,1,1,2,0,
AVB,FLP,0,0,3275.0,3,1,1,3,1,PDF-1->PDFR-1
AVB,HSN,0,0,7515.0,4,1,1,3,0,
AVB,IL1,0,0,152.0,2,1,1,1,0,
AVB,IL2_DV,0,0,278.0,3,1,1,2,0,
AVB,IL2_LR,0,0,0.0,0,0,1,3,0,
AVB,OLL,0,0,0.0,0,0,1,2,1,PDF-1->PDFR-1
AVB,OLQ,0,0,26.0,1,1,1,4,1,PDF-1->PDFR-1
AVB,PLN,0,0,0.0,0,0,1,1,0,
AVB,PVC,0,0,66925.0,4,1,1,2,1,PDF-1->PDFR-1
AVB,PVN,0,0,4412.0,4,1,1,0,0,
AVB,PVP,0,0,27530.0,4,1,1,2,0,
AVB,PVQ,0,0,50.0,2,1,1,8,1,PDF-1->PDFR-1
AVB,PVR,0,0,6326.0,2,1,1,2,0,
AVB,PVT,0,0,836.0,1,1,1,4,0,
AVB,RIA,0,0,2.0,1,1,1,4,0,
AVB,RIB,0,0,2829.0,4,1,1,2,0,
AVB,RIC,0,0,5120.0,4,1,1,6,0,
AVB,RID,0,0,8765.0,2,1,1,3,0,
AVB,RIF,0,0,20179.0,3,1,1,2,1,PDF-1->PDFR-1
AVB,RIG,0,0,6138.0,2,1,1,1,0,
AVB,RIH,0,0,552.0,2,1,1,0,0,
AVB,RIM,0,0,11005.0,4,1,1,3,0,
AVB,RIP,0,0,3064.0,4,1,1,0,0,
AVB,RIR,0,0,196.0,2,1,1,0,0,
AVB,RIS,0,0,602.0,2,1,1,2,0,
AVB,RIV,0,0,5308.0,4,1,1,2,0,
AVB,RMD_DV,0,0,441.0,2,1,1,2,0,
AVB,RMD_LR,0,0,0.0,0,0,1,2,0,
AVB,RME_DV,0,0,61.0,1,1,1,4,1,PDF-1->PDFR-1
AVB,RME_LR,0,0,0.0,0,0,1,4,1,PDF-1->PDFR-1
AVB,RMF,0,0,392.0,1,1,1,1,0,
AVB,RMG,0,0,912.0,3,1,1,1,0,
AVB,RMH,0,0,2093.0,2,1,1,1,0,
AVB,SAA,0,0,1590.0,5,1,1,1,0,
AVB,SDQ,0,0,15493.0,4,1,1,5,0,
AVB,SIA,0,0,834.0,4,1,1,5,0,
AVB,SIB,0,0,20921.0,7,1,1,1,0,
AVB,SMB,0,0,1561.0,3,1,1,1,0,
AVB,SMD,0,0,1259.0,2,1,1,2,0,
AVB,URA,0,0,276.0,2,1,1,0,0,
AVB,URB,0,0,91.0,2,1,1,0,0,
AVB,URX,0,0,1891.0,3,1,1,2,1,PDF-1->PDFR-1
AVB,URY,0,0,1917.0,8,1,1,3,1,PDF-1->PDFR-1
AVD,ADA,0,0,6620.0,4,1,1,0,0,
AVD,ADE,0,0,880.0,3,1,1,3,0,
AVD,ADF,0,0,0.0,0,0,1,4,0,
AVD,ADL,0,0,4539.0,4,1,1,4,0,
AVD,AFD,0,0,0.0,0,0,1,1,0,
AVD,AIA,0,0,67.0,1,1,1,4,0,
AVD,AIB,0,0,1471.0,3,1,1,2,0,
AVD,AIM,0,0,2509.0,2,1,1,2,0,
AVD,AIN,0,0,583.0,2,1,1,0,0,
AVD,AIY,0,0,0.0,0,0,1,5,0,
AVD,AIZ,0,0,1185.0,2,1,1,3,0,
AVD,ALA,0,0,1561.0,2,1,1,0,0,
AVD,ALM,0,0,11675.0,4,1,1,4,1,PDF-2->PDFR-1
AVD,ALN,0,0,0.0,0,0,1,3,0,
AVD,AQR,0,0,3905.0,2,1,1,1,0,
AVD,ASEL,0,0,0.0,0,0,1,5,0,
AVD,ASER,0,0,0.0,0,0,1,5,0,
AVD,ASG,0,0,0.0,0,0,1,4,0,
AVD,ASH,0,0,10110.0,4,1,1,8,0,
AVD,ASI,0,0,0.0,0,0,1,5,0,
AVD,ASJ,0,0,737.0,2,1,1,1,0,
AVD,ASK,0,0,53.0,1,1,1,3,0,
AVD,AUA,0,0,634.0,3,1,1,5,0,
AVD,AVA,0,0,6130.0,4,1,1,1,0,
AVD,AVB,0,0,17228.0,4,1,1,1,0,
AVD,AVE,0,0,8703.0,3,1,1,1,0,
AVD,AVF,0,0,396.0,3,1,1,2,1,PDF-2->PDFR-1
AVD,AVH,0,0,4663.0,2,1,1,1,0,
AVD,AVJ,0,0,15160.0,4,1,1,1,0,
AVD,AVK,0,0,0.0,0,0,1,0,0,
AVD,AVL,0,0,0.0,0,0,1,1,0,
AVD,AVM,0,0,3896.0,2,1,1,3,1,PDF-2->PDFR-1
AVD,AWA,0,0,0.0,0,0,1,1,0,
AVD,AWB,0,0,0.0,0,0,1,3,0,
AVD,BAG,0,0,12070.0,4,1,1,2,0,
AVD,BDU,0,0,1381.0,4,1,1,3,0,
AVD,CEP,0,0,2328.0,4,1,1,3,0,
AVD,DVA,0,0,9636.0,2,1,1,4,0,
AVD,DVC,0,0,0.0,0,0,1,2,0,
AVD,FLP,0,0,1814.0,2,1,1,3,1,PDF-2->PDFR-1
AVD,HSN,0,0,366.0,3,1,1,3,0,
AVD,IL1,0,0,20.0,1,1,1,1,0,
AVD,IL2_DV,0,0,349.0,3,1,1,2,0,
AVD,IL2_LR,0,0,0.0,0,0,1,3,0,
AVD,OLL,0,0,218.0,2,1,1,2,1,PDF-2->PDFR-1
AVD,OLQ,0,0,1284.0,5,1,1,4,1,PDF-2->PDFR-1
AVD,PLN,0,0,0.0,0,0,1,1,0,
AVD,PVC,0,0,22250.0,4,1,1,2,1,PDF-2->PDFR-1
AVD,PVN,0,0,1764.0,4,1,1,0,0,
AVD,PVP,0,0,822.0,3,1,1,2,0,
AVD,PVQ,0,0,0.0,0,0,1,8,1,PDF-2->PDFR-1
AVD,PVR,0,0,1195.0,2,1,1,2,0,
AVD,PVT,0,0,639.0,1,1,1,4,0,
AVD,RIA,0,0,0.0,0,0,1,4,0,
AVD,RIB,0,0,771.0,1,1,1,2,0,
AVD,RIC,0,0,466.0,4,1,1,6,0,
AVD,RID,0,0,11607.0,2,1,1,3,0,
AVD,RIF,0,0,1157.0,4,1,1,2,1,PDF-2->PDFR-1
AVD,RIG,0,0,3646.0,4,1,1,1,0,
AVD,RIH,0,0,121.0,1,1,1,0,0,
AVD,RIM,0,0,2712.0,4,1,1,3,0,
AVD,RIP,0,0,29.0,1,1,1,0,0,
AVD,RIR,0,0,980.0,1,1,1,0,0,
AVD,RIS,0,0,0.0,0,0,1,2,0,
AVD,RIV,0,0,2148.0,3,1,1,2,0,
AVD,RMD_DV,0,0,266.0,1,1,1,2,0,
AVD,RMD_LR,0,0,0.0,0,0,1,2,0,
AVD,RME_DV,0,0,0.0,0,0,1,4,1,PDF-2->PDFR-1
AVD,RME_LR,0,0,0.0,0,0,1,4,1,PDF-2->PDFR-1
AVD,RMF,0,0,0.0,0,0,1,1,0,
AVD,RMG,0,0,2064.0,2,1,1,1,0,
AVD,RMH,0,0,397.0,1,1,1,1,0,
AVD,SAA,0,0,1423.0,5,1,1,1,0,
AVD,SDQ,0,0,638.0,2,1,1,5,0,
AVD,SIA,0,0,3434.0,3,1,1,5,0,
AVD,SIB,0,0,11314.0,7,1,1,1,0,
AVD,SMB,0,0,2067.0,5,1,1,1,0,
AVD,SMD,0,0,539.0,1,1,1,2,0,
AVD,URA,0,0,59.0,2,1,1,0,0,
AVD,URB,0,0,2392.0,4,1,1,0,0,
AVD,URX,0,0,1583.0,4,1,1,2,1,PDF-2->PDFR-1
AVD,URY,0,0,3356.0,6,1,1,3,1,PDF-2->PDFR-1
AVE,ADA,0,0,898.0,3,1,1,0,0,
AVE,ADE,0,0,2716.0,2,1,1,3,0,
AVE,ADF,0,0,22.0,1,1,1,4,0,
AVE,ADL,0,0,214.0,1,1,1,4,0,
AVE,AFD,0,0,12780.0,2,1,1,1,0,
AVE,AIA,0,0,0.0,0,0,1,4,1,FLP-1->NPR-11
AVE,AIB,0,0,8783.0,4,1,1,2,0,
AVE,AIM,0,0,209.0,1,1,1,2,0,
AVE,AIN,0,0,0.0,0,0,1,0,0,
AVE,AIY,0,0,40.0,1,1,1,5,1,FLP-1->NPR-11
AVE,AIZ,0,0,36469.0,4,1,1,3,0,
AVE,ALA,0,0,10995.0,2,1,1,0,0,
AVE,ALM,0,0,1221.0,1,1,1,4,0,
AVE,ALN,0,0,0.0,0,0,1,3,0,
AVE,AQR,0,0,394.0,2,1,1,1,0,
AVE,ASEL,0,0,0.0,0,0,1,5,0,
AVE,ASER,0,0,0.0,0,0,1,5,0,
AVE,ASG,0,0,0.0,0,0,1,4,0,
AVE,ASH,0,0,2254.0,2,1,1,8,0,
AVE,ASI,0,0,0.0,0,0,1,5,0,
AVE,ASJ,0,0,0.0,0,0,1,1,0,
AVE,ASK,0,0,0.0,0,0,1,3,0,
AVE,AUA,0,0,13788.0,3,1,1,5,0,
AVE,AVA,0,0,14787.0,2,1,1,1,1,FLP-1->NPR-4
AVE,AVB,0,0,4094.0,4,1,1,1,0,
AVE,AVD,0,0,8703.0,3,1,1,1,0,
AVE,AVF,0,0,87.0,1,1,1,2,0,
AVE,AVH,0,0,0.0,0,0,1,1,0,
AVE,AVJ,0,0,1169.0,2,1,1,1,0,
AVE,AVK,0,0,16418.0,4,1,1,0,0,
AVE,AVL,0,0,1052.0,1,1,1,1,0,
AVE,AVM,0,0,65.0,1,1,1,3,0,
AVE,AWA,0,0,0.0,0,0,1,1,0,
AVE,AWB,0,0,0.0,0,0,1,3,0,
AVE,BAG,0,0,18920.0,3,1,1,2,1,FLP-1->NPR-4
AVE,BDU,0,0,122.0,1,1,1,3,1,FLP-1->NPR-4
AVE,CEP,0,0,18687.0,4,1,1,3,0,
AVE,DVA,0,0,12498.0,2,1,1,4,0,
AVE,DVC,0,0,2096.0,2,1,1,2,0,
AVE,FLP,0,0,4311.0,2,1,1,3,0,
AVE,HSN,0,0,0.0,0,0,1,3,0,
AVE,IL1,0,0,3028.0,4,1,1,1,0,
AVE,IL2_DV,0,0,16.0,1,1,1,2,0,
AVE,IL2_LR,0,0,65.0,2,1,1,3,0,
AVE,OLL,0,0,26345.0,2,1,1,2,0,
AVE,OLQ,0,0,219.0,3,1,1,4,0,
AVE,PLN,0,0,0.0,0,0,1,1,0,
AVE,PVC,0,0,3065.0,4,1,1,2,0,
AVE,PVN,0,0,0.0,0,0,1,0,0,
AVE,PVP,0,0,734.0,2,1,1,2,0,
AVE,PVQ,0,0,558.0,1,1,1,8,0,
AVE,PVR,0,0,0.0,0,0,1,2,0,
AVE,PVT,0,0,832.0,1,1,1,4,0,
AVE,RIA,0,0,6511.0,4,1,1,4,0,
AVE,RIB,0,0,21140.0,4,1,1,2,0,
AVE,RIC,0,0,46.0,1,1,1,6,0,
AVE,RID,0,0,530.0,1,1,1,3,0,
AVE,RIF,0,0,309.0,1,1,1,2,0,
AVE,RIG,0,0,6257.0,4,1,1,1,0,
AVE,RIH,0,0,964.0,1,1,1,0,0,
AVE,RIM,0,0,11792.0,4,1,1,3,0,
AVE,RIP,0,0,0.0,0,0,1,0,0,
AVE,RIR,0,0,780.0,2,1,1,0,0,
AVE,RIS,0,0,6507.0,2,1,1,2,0,
AVE,RIV,0,0,1839.0,3,1,1,2,1,FLP-1->NPR-4
AVE,RMD_DV,0,0,7845.0,6,1,1,2,0,
AVE,RMD_LR,0,0,21337.0,2,1,1,2,0,
AVE,RME_DV,0,0,857.0,3,1,1,4,0,
AVE,RME_LR,0,0,166.0,2,1,1,4,0,
AVE,RMF,0,0,280.0,2,1,1,1,0,
AVE,RMG,0,0,5345.0,2,1,1,1,0,
AVE,RMH,0,0,361.0,1,1,1,1,0,
AVE,SAA,0,0,2432.0,7,1,1,1,0,
AVE,SDQ,0,0,8.0,1,1,1,5,0,
AVE,SIA,0,0,4575.0,6,1,1,5,0,
AVE,SIB,0,0,3238.0,5,1,1,1,0,
AVE,SMB,0,0,1484.0,5,1,1,1,0,
AVE,SMD,0,0,11561.0,7,1,1,2,0,
AVE,URA,0,0,0.0,0,0,1,0,0,
AVE,URB,0,0,92.0,2,1,1,0,0,
AVE,URX,0,0,3064.0,2,1,1,2,0,
AVE,URY,0,0,17997.0,6,1,1,3,0,
AVF,ADA,1,1,700.0,3,1,0,0,0,
AVF,ADE,0,0,165.0,2,1,0,3,0,
AVF,ADF,0,0,0.0,0,0,0,4,0,
AVF,ADL,0,0,1546.0,2,1,0,4,0,
AVF,AFD,0,0,0.0,0,0,0,1,0,
AVF,AIA,0,0,1394.0,2,1,0,4,0,
AVF,AIB,0,0,0.0,0,0,0,2,0,
AVF,AIM,1,1,13355.0,4,1,0,2,0,
AVF,AIN,0,0,0.0,0,0,0,0,0,
AVF,AIY,0,0,0.0,0,0,0,5,0,
AVF,AIZ,0,0,0.0,0,0,0,3,0,
AVF,ALA,0,0,1012.0,2,1,0,0,0,
AVF,ALM,0,0,164.0,2,1,0,4,0,
AVF,ALN,0,0,0.0,0,0,0,3,0,
AVF,AQR,1,1,0.0,0,0,0,1,0,
AVF,ASEL,0,0,0.0,0,0,0,5,0,
AVF,ASER,0,0,488.0,1,1,0,5,0,
AVF,ASG,0,0,0.0,0,0,0,4,0,
AVF,ASH,0,0,3548.0,4,1,0,8,0,
AVF,ASI,0,0,0.0,0,0,0,5,0,
AVF,ASJ,0,0,14518.0,4,1,0,1,0,
AVF,ASK,0,0,3915.0,3,1,0,3,0,
AVF,AUA,0,0,0.0,0,0,0,5,0,
AVF,AVA,0,0,983.0,1,1,0,1,0,
AVF,AVB,6,1,3423.0,4,1,0,1,0,
AVF,AVD,0,0,396.0,3,1,0,1,0,
AVF,AVE,1,1,87.0,1,1,0,1,0,
AVF,AVH,0,0,4419.0,3,1,0,1,0,
AVF,AVJ,2,1,2920.0,4,1,0,1,0,
AVF,AVK,0,0,857.0,2,1,0,0,0,
AVF,AVL,0,0,0.0,0,0,0,1,0,
AVF,AVM,1,1,0.0,0,0,0,3,0,
AVF,AWA,1,1,5288.0,4,1,0,1,0,
AVF,AWB,1,1,1373.0,2,1,0,3,0,
AVF,BAG,0,0,0.0,0,0,0,2,0,
AVF,BDU,2,1,2208.0,3,1,0,3,0,
AVF,CEP,0,0,806.0,3,1,0,3,0,
AVF,DVA,3,1,0.0,0,0,0,4,0,
AVF,DVC,0,0,0.0,0,0,0,2,0,
AVF,FLP,0,0,0.0,0,0,0,3,0,
AVF,HSN,4,1,55936.0,4,1,0,3,0,
AVF,IL1,0,0,54.0,2,1,0,1,0,
AVF,IL2_DV,0,0,0.0,0,0,0,2,0,
AVF,IL2_LR,0,0,18.0,1,1,0,3,0,
AVF,OLL,0,0,5.0,1,1,0,2,0,
AVF,OLQ,0,0,0.0,0,0,0,4,0,
AVF,PLN,0,0,0.0,0,0,0,1,0,
AVF,PVC,0,0,208.0,2,1,0,2,0,
AVF,PVN,6,1,10269.0,4,1,0,0,0,
AVF,PVP,0,0,694.0,1,1,0,2,0,
AVF,PVQ,1,1,16113.0,4,1,0,8,0,
AVF,PVR,0,0,0.0,0,0,0,2,0,
AVF,PVT,0,0,0.0,0,0,0,4,0,
AVF,RIA,0,0,0.0,0,0,0,4,0,
AVF,RIB,0,0,0.0,0,0,0,2,0,
AVF,RIC,0,0,0.0,0,0,0,6,0,
AVF,RID,0,0,1910.0,2,1,0,3,0,
AVF,RIF,2,1,11043.0,4,1,0,2,0,
AVF,RIG,0,0,0.0,0,0,0,1,0,
AVF,RIH,0,0,0.0,0,0,0,0,0,
AVF,RIM,0,0,1099.0,2,1,0,3,0,
AVF,RIP,0,0,0.0,0,0,0,0,0,
AVF,RIR,0,0,0.0,0,0,0,0,0,
