wbgene,symbol,freq_pre,freq_post,freq_max,coef_pre_mean,coef_post_mean
WBGene00000951,deg-3,0.0,0.03,0.03,0.0,0.0010307050440401433
WBGene00000955,des-2,0.0,0.03,0.03,0.0,0.00047961614117043763
WBGene00013761,Y113G7B.11,0.03,0.0,0.03,0.0013368769887488322,0.0
WBGene00020130,igcm-2,0.0,0.03,0.03,0.0,-0.001492102031516805
WBGene00000982,dhs-19,0.01,0.03,0.03,-6.412683724284137e-05,0.001118848376566651
WBGene00011098,nhr-207,0.03,0.0,0.03,-0.0010705010207687545,0.0
WBGene00018975,F56E10.1,0.03,0.02,0.03,0.0032521956677557086,-0.00022372155593217328
WBGene00000121,aly-2,0.03,0.0,0.03,-0.0004915079164766398,0.0
WBGene00018345,F42C5.3,0.0,0.03,0.03,0.0,-0.0005196510124868777
WBGene00016381,sgo-1,0.0,0.03,0.03,0.0,0.00035281106242361323
WBGene00012275,npr-14,0.02,0.03,0.03,0.0002310131261605793,-9.806286294713073e-05
WBGene00009124,rtel-1,0.03,0.0,0.03,-0.00036039775030174466,0.0
WBGene00000779,cpn-3,0.03,0.0,0.03,-0.00024213958155883773,0.0
WBGene00077497,K06A4.10,0.0,0.03,0.03,0.0,-0.0017389915917638175
WBGene00020097,larp-1,0.0,0.03,0.03,0.0,6.956496870734958e-05
WBGene00008986,F20G2.2,0.01,0.03,0.03,0.000394497885869433,0.0017923244794436236
WBGene00219592,linc-84,0.0,0.03,0.03,0.0,0.0020866341534632005
WBGene00000058,acr-19,0.0,0.03,0.03,0.0,0.001657387021832322
WBGene00044987,K07A1.17,0.03,0.0,0.03,-0.0006238319045454836,0.0
WBGene00044330,alr-1,0.03,0.01,0.03,0.0010042395515410835,0.00032627392551702237
WBGene00044438,Y51F10.11,0.03,0.0,0.03,-0.0003977235071644245,0.0
WBGene00021827,dnc-6,0.03,0.0,0.03,0.00037461062754859983,0.0
WBGene00021831,Y54E10A.11,0.03,0.0,0.03,-0.00027932381369040525,0.0
WBGene00303009,mrpl-42,0.02,0.03,0.03,0.00031084259944257,-0.00011152891343272856
WBGene00008386,cdc-5L,0.0,0.03,0.03,0.0,-0.0022639729839044236
WBGene00010937,M163.5,0.0,0.03,0.03,0.0,0.002137214845971279
WBGene00013870,ZC373.5,0.0,0.03,0.03,0.0,0.0013344824254659866
WBGene00008806,mboa-7,0.03,0.0,0.03,-0.0007463853478009533,0.0
WBGene00015301,C01F1.6,0.03,0.0,0.03,-0.0005443616459537608,0.0
WBGene00004999,spp-14,0.0,0.03,0.03,0.0,-0.0006960942734105683
WBGene00006588,tnt-3,0.0,0.03,0.03,0.0,-0.0005131111858654617
WBGene00008183,rin-1,0.0,0.03,0.03,0.0,-0.0011118954405275232
WBGene00017074,D2096.7,0.03,0.0,0.03,-0.00022712713279007444,0.0
WBGene00004950,sox-3,0.02,0.03,0.03,0.0017721433906778908,-0.0007579794233788245
WBGene00016360,C33G8.2,0.03,0.0,0.03,0.0019343925885734767,0.0
WBGene00010649,K08C7.7,0.03,0.0,0.03,0.002489258447470833,0.0
WBGene00011860,pigc-1,0.01,0.03,0.03,5.571728089067127e-05,-0.00020190758858729246
WBGene00013578,scav-2,0.0,0.03,0.03,0.0,-0.0005043893886857332
WBGene00015679,C10F3.7,0.0,0.03,0.03,0.0,-0.0005686335018651266
WBGene00045277,ZK742.6,0.0,0.03,0.03,0.0,-0.00045987616508658976
WBGene00012951,Y47H9C.8,0.01,0.03,0.03,-2.3164877402332083e-06,0.0001865725280864778
WBGene00008763,F13G3.3,0.0,0.03,0.03,0.0,-0.0008834188666844067
WBGene00008997,lgc-31,0.03,0.0,0.03,-0.000473836180276581,0.0
WBGene00013764,Y113G7B.15,0.03,0.0,0.03,0.000490535814241186,0.0
WBGene00001953,hlh-8,0.03,0.0,0.03,0.0013509379269276657,0.0
WBGene00019357,cpg-8,0.03,0.03,0.03,0.002569575120617199,0.0025587974309900672
WBGene00016331,obr-4,0.0,0.03,0.03,0.0,-0.00011650078274370006
WBGene00016171,C27F2.10,0.03,0.0,0.03,-0.0002361002682158381,0.0
WBGene00020098,R144.10,0.03,0.0,0.03,0.00026058653264590675,0.0
WBGene00007210,agmo-1,0.0,0.03,0.03,0.0,-0.0012655728909299901
WBGene00017239,F08B6.1,0.03,0.0,0.03,-0.0002796259790577827,0.0
WBGene00018596,F48C1.3,0.03,0.0,0.03,0.0009577833608233264,0.0
WBGene00219678,linc-9,0.03,0.0,0.03,-0.0008161613108332206,0.0
WBGene00012498,Y24F12A.3,0.0,0.03,0.03,0.0,-0.0024620307065999075
WBGene00003585,ndx-8,0.03,0.0,0.03,0.001054510381530734,0.0
WBGene00012352,dkf-1,0.03,0.0,0.03,0.0005185992605665248,0.0
WBGene00011225,R10H10.7,0.03,0.0,0.03,-4.109998827367067e-05,0.0
WBGene00002084,ins-1,0.0,0.03,0.03,0.0,-0.0015155656660849894
WBGene00000621,col-44,0.03,0.01,0.03,0.004458738528135908,0.0010175693126404926
WBGene00004093,ppw-1,0.03,0.0,0.03,-0.0007542372176009291,0.0
WBGene00009372,evl-18,0.0,0.03,0.03,0.0,-0.000385800440498774
WBGene00007131,pals-26,0.0,0.03,0.03,0.0,0.0008532926516486666
WBGene00021309,Y32G9B.1,0.03,0.0,0.03,0.002674071129540158,0.0
WBGene00016202,kle-2,0.0,0.03,0.03,0.0,0.00029588306616577385
WBGene00020913,W01B11.1,0.03,0.02,0.03,0.0015848935258123203,-0.0010857478089265318
WBGene00017039,trk-1,0.01,0.03,0.03,-7.700665879534723e-05,-9.242859220205588e-05
WBGene00008275,nstp-1,0.03,0.0,0.03,0.0006786846813559525,0.0
WBGene00010916,M110.8,0.03,0.0,0.03,0.0016033718072856246,0.0
WBGene00005713,srv-2,0.0,0.03,0.03,0.0,-0.000684510474026023
WBGene00022127,yop-1,0.03,0.01,0.03,7.058038468546319e-05,0.0017328012495359257
WBGene00013021,ints-8,0.02,0.03,0.03,0.00060186315913238,-0.00015648957150125417
WBGene00021694,Y48G8AR.3,0.0,0.03,0.03,0.0,0.0010287239120169039
WBGene00000269,bre-4,0.03,0.0,0.03,-0.0002562966850907402,0.0
WBGene00003401,mpk-1,0.03,0.01,0.03,0.00029951999648145794,6.267792639164061e-05
WBGene00004767,sel-10,0.0,0.03,0.03,0.0,0.0001299878777710795
WBGene00010869,M05B5.1,0.03,0.0,0.03,-0.0009883832317840783,0.0
WBGene00007254,C01H6.4,0.03,0.0,0.03,0.0020207800699515877,0.0
WBGene00022117,Y71F9AL.12,0.0,0.03,0.03,0.0,-0.0008572344700352538
WBGene00021332,Y34D9A.7,0.03,0.02,0.03,-0.0010570460553616572,-0.0007657097964872185
WBGene00006637,tsp-11,0.03,0.0,0.03,0.001001706442739941,0.0
WBGene00003700,nhr-110,0.0,0.03,0.03,0.0,0.001196554162039081
WBGene00012339,W07G4.5,0.03,0.01,0.03,0.00011172842960226842,-0.00011678764609363659
WBGene00010569,scbp-2,0.02,0.03,0.03,-0.00025163469773274017,-0.0009052703472299084
WBGene00000467,cep-1,0.02,0.03,0.03,-0.000145560690052687,-0.00025587116621482767
WBGene00021389,Y38A10A.2,0.03,0.0,0.03,-0.001201314279271448,0.0
WBGene00013289,tag-273,0.03,0.01,0.03,0.001200652054161996,-0.0012021700329590379
WBGene00009452,F36A2.2,0.0,0.03,0.03,0.0,-0.0006044893881636262
WBGene00011058,fdps-1,0.01,0.03,0.03,-5.848128669252898e-07,0.00023592827399526167
WBGene00001006,dlg-1,0.03,0.0,0.03,0.002107579800784031,0.0
WBGene00007207,B0564.7,0.03,0.0,0.03,-0.000294409691703404,0.0
WBGene00000417,ced-3,0.03,0.0,0.03,-0.0012024348356474807,0.0
WBGene00010435,JC8.2,0.03,0.02,0.03,-0.0002098112699198457,-0.0009590503713492296
WBGene00010303,cri-3,0.0,0.03,0.03,0.0,0.0010169199811957215
WBGene00010810,M01F1.4,0.03,0.0,0.03,-0.0001379857148100105,0.0
WBGene00004451,rpl-37,0.03,0.0,0.03,9.202792160415141e-05,0.0
WBGene00009645,F42G10.1,0.0,0.03,0.03,0.0,0.0011899174333728443
WBGene00006430,tag-51,0.03,0.01,0.03,0.0031323106751368845,0.0002794602189017518
WBGene00002025,hsp-60,0.0,0.03,0.03,0.0,-0.00026244387135678415
WBGene00004045,pll-1,0.03,0.01,0.03,-0.00041058971926849974,-3.832859418790006e-06
WBGene00022673,ZK177.8,0.0,0.03,0.03,0.0,-0.0014618981648324473
WBGene00003989,pfn-1,0.0,0.03,0.03,0.0,0.00016473976476265304
WBGene00014216,ZK1086.2,0.03,0.0,0.03,0.001252623930149102,0.0
WBGene00005735,srv-24,0.0,0.03,0.03,0.0,-0.0008098792004924335
WBGene00001717,grl-8,0.0,0.03,0.03,0.0,0.0015788846024899395
WBGene00018545,nhr-189,0.0,0.03,0.03,0.0,0.0010136768074091324
WBGene00001495,F31B12.3,0.03,0.01,0.03,-0.0007554385555398672,-0.00033083299092648353
WBGene00007346,frpr-2,0.0,0.03,0.03,0.0,0.0017560637308712162
WBGene00008925,F17H10.1,0.0,0.03,0.03,0.0,-0.001179935230288866
WBGene00015592,C08D8.1,0.03,0.0,0.03,-0.00032596904345150174,0.0
WBGene00007941,C34F6.7,0.03,0.0,0.03,0.0011364973990505537,0.0
WBGene00010664,dbn-1,0.03,0.0,0.03,0.0006265065345384381,0.0
WBGene00021437,lgc-42,0.0,0.03,0.03,0.0,0.003494325139457059
WBGene00001113,dur-1,0.0,0.03,0.03,0.0,-0.000393798126887354
WBGene00000730,col-157,0.0,0.03,0.03,0.0,-0.0005510531442679642
WBGene00010155,F56F3.4,0.0,0.03,0.03,0.0,-0.0015229386648203313
WBGene00020418,T10E9.8,0.02,0.03,0.03,0.0013812455473246126,-0.0005754156676394965
WBGene00018159,F37F2.2,0.03,0.0,0.03,-0.0001769784892446999,0.0
WBGene00005288,srh-67,0.0,0.03,0.03,0.0,-0.0003565034588663205
WBGene00000038,ace-4,0.0,0.03,0.03,0.0,-0.0003763665373367426
WBGene00003930,pat-3,0.03,0.01,0.03,-0.00040180567580613933,0.00016183883322502427
WBGene00016247,C30B5.6,0.03,0.0,0.03,0.0005375903853124499,0.0
WBGene00003978,pes-4,0.03,0.01,0.03,-0.0006134343582598179,0.00020796960387614756
WBGene00014979,ZC47.11,0.0,0.03,0.03,0.0,0.0031169022413486164
WBGene00170034,21ur-6981,0.03,0.02,0.03,-0.0004155334305601247,-2.6609209577232056e-05
WBGene00012433,Y11D7A.9,0.03,0.0,0.03,-0.0006821146714126153,0.0
