neuron,degree,betweenness
AINL;AINR;ASIR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;BDUR;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AVAR;AIBL;AIYR;AUAR;URXR;BAGL;RID;RIML;AVHR;CEPVL;ASKR;AWCR;BDUL;PVQL;AWCL;RIS;URYVL;RIFL;ASGL;SMBDL;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVR;RIVL;RICR;ALNR;RMFR;CEPDL;ASHR;AIYL;DVA;SAAVL;SIAVL;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;OLLR;OLQDR;RICL;ADAR;AVKR;SAADR;AVKL;HSNR;RMGR;RMHL;RMHR;ADAL;URXL;PVPL;PLNL;AVJL;PVCR;PVCL;AVJR;IL1L;SMBDR;AVL;ASKL;AUAL;ALML;BWM-VR02;RIAL;RIFR;BWM-DR04;BWM-DR06;ALMR;IL2R;AVM;BWM-VL03;ALNL;RIBL;RIGR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;SDQR;SDQL;RIR;ADEL;AIAL;AIMR;IL1DR,1,0.0
AINL;AINR;ASIR;PVT;RIAR;RIH;RIMR;ADER;ASIL;BDUR;AVFR;CEPVR;URYVR;ADLR;PVNL;AIBR;AIYR;AUAR;URXR;BAGL;ASEL;RIML;AVHR;CEPVL;ASKR;AWCR;ASJL;BDUL;IL2DL;RIVR;IL2DR;RMDVL;SMDVL;RIVL;RICR;ALNR;RMFR;CEPDL;ASHR;AIYL;DVA;SAAVL;URYDL;OLLL;AVAL;AVEL;AVER;OLLR;OLQDR;ADAR;AVKR;URAVR;URBR;AVHL;ADAL;ADFL;URXL;AVFL;FLPR;FLPL;AVJL;PVCR;PVCL;RMEV;URAVL;IL2L;OLQVL;URADR;IL1DL;SMBDR;URADL;AVL;ASKL;ADFR;RIAL;IL2VL;OLQDL;RIFR;PVNR;AWBL;IL2R;GLRDL;RIBL;RIBR;RIGR;AIAR;ASER;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;RMED;RIPR;SDQL;RMER;IL1VL;RIPL;IL1DR,1,0.0
AINL;AINR;ASIR;PVT;RIAR;RIH;RIMR;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AIYR;URXR;ASEL;RIML;AVHR;CEPVL;ASKR;AWCR;ASJL;URBL;BDUL;IL2DL;AWCL;RIS;RIVR;URYVL;IL2DR;SMBDL;IL1R;IL2VR;RMDL;RMDR;SMBVL;SMDDL;RIVL;RICR;ALNR;CEPDR;RMFR;CEPDL;ASHR;AWBR;DVA;SAAVL;URYDL;OLLL;AVAL;AVEL;AVER;URYDR;OLLR;OLQVR;OLQDR;RICL;ADAR;AVKR;AVKL;SAAVR;HSNL;HSNR;URAVR;URBR;AVHL;AWAR;RMGR;RMHL;ADAL;ADFL;URXL;AVFL;FLPR;FLPL;AVJL;PVCR;AVJR;IL1L;GLRL;GLRDR;RMEV;URAVL;IL2L;OLQVL;URADR;IL1DL;SMBDR;URADL;AVL;ASKL;AFDL;ALML;ADFR;RIAL;IL2VL;OLQDL;RIFR;PVR;ALMR;PVNR;AWBL;IL2R;BWM-DR05;BWM-DR07;RIGR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;RIPR;SDQR;SDQL;RMER;IL1VL;RIPL;ADEL;AIAL;RMEL;IL1DR,1,0.0
AINL;AINR;ASIR;PVT;RIAR;RIMR;ADER;ASIL;BDUR;AVFR;CEPVR;URYVR;ADLR;RMFL;AIBR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RIML;AVHR;CEPVL;ASKR;AWCR;ASGR;BAGR;ASJL;BDUL;IL2DL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;SMBDL;IL1R;GLRVL;RMDL;RMDR;RMDVL;RMDVR;SMDDR;RIVL;RICR;ALNR;RMFR;CEPDL;ASHR;AWBR;DVA;SAAVL;PVPR;URYDL;OLLL;AVAL;AVEL;AVER;URYDR;OLLR;OLQVR;OLQDR;RICL;ADAR;AVKR;SAADR;AVKL;SAAVR;HSNR;URAVR;URBR;AVHL;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AVFL;FLPR;FLPL;RMEV;IL2L;OLQVL;IL1DL;BWM-DL02;SMBDR;AVL;PVQR;AFDL;ADFR;RIAL;PVR;ALMR;AWBL;BWM-DR05;BWM-DR07;RIBL;RIBR;RIGR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;IL1VL;RIR;ADEL;AIAL;AIMR;RMEL;IL1DR,1,0.0
AINL;AINR;ASIR;PVT;RIH;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;ADLR;PVNL;RMFL;AIBR;AIBL;AIYR;BAGL;RIML;AVHR;CEPVL;ASKR;AWCR;BAGR;PVQL;AWCL;URYVL;RIFL;SMBDL;IL2VR;RMDL;RMDR;RMDVL;SMDDR;SMDVR;RIVL;RICR;ALNR;RMFR;CEPDL;ASHR;AIYL;AWBR;SIBDL;DVA;SAAVL;PVPR;URYDL;AVBR;OLLL;AVEL;URYDR;AVBL;OLLR;OLQVR;OLQDR;RICL;ADAR;SAADR;AVKL;SAAVR;HSNL;HSNR;URBR;AVHL;RMHL;RMHR;ADAL;URXL;AWAL;AVFL;PVPL;FLPR;FLPL;IL2L;AVL;PVQR;ASKL;AUAL;AIML;ADLL;BWM-VR02;ADFR;OLQDL;RIFR;BWM-DR04;PVR;ALMR;AWBL;IL2R;RIGR;AIAR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;SDQR;IL1VL;RIR;ADEL;AIAL;AIMR;IL1DR,1,0.0
AINL;AINR;ASIR;RIAR;RIH;RIMR;ADER;ASIL;DVC;CEPVR;URYVR;PVNL;RMFL;AIBR;AIBL;URXR;BAGL;ASEL;RIML;AVHR;CEPVL;ASKR;AWCR;BAGR;ASJL;IL2DL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;IL2DR;SMBDL;IL1R;IL2VR;RMDL;RMDR;RMDVL;RMDVR;SMDDR;SMDVL;RIVL;RICR;RMFR;CEPDL;ASHR;AIYL;AWBR;DVA;SAAVL;PVPR;URYDL;OLLL;AVEL;AVER;URYDR;OLLR;OLQVR;OLQDR;AVKR;SAADR;AVKL;HSNL;HSNR;URAVR;URBR;AVHL;AWAR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;PLNL;RMEV;IL2L;OLQVL;URADR;IL1DL;BWM-DL02;SMBDR;PVQR;ASKL;AFDL;AUAL;AIML;ALML;ADLL;BWM-VR02;ADFR;RIAL;IL2VL;OLQDL;RIFR;PVR;ALMR;PVNR;AWBL;IL2R;GLRDL;ALNL;RIBL;RIBR;RIGR;AIAR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;IL1VL;ADEL;AIAL;RMEL;IL1DR,1,0.0
AINL;AINR;ASJR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RID;RIML;AVHR;CEPVL;ASKR;AWCR;BAGR;ASJL;URBL;BDUL;IL2DL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;IL2DR;SMBDL;IL1R;IL2VR;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;ALNR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;DVA;SAAVL;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;URYDR;AVBL;AVDL;OLLR;OLQVR;OLQDR;RICL;BWM-VL06;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;HSNL;HSNR;URBR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;PLNL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;IL1L;RMEV;URAVL;IL2L;OLQVL;IL1DL;SMBDR;ALA;AVL;PVQR;ASKL;AFDL;AUAL;ADLL;BWM-VR02;ADFR;RIAL;IL2VL;OLQDL;RIFR;BWM-DR04;BWM-DR06;PVR;ALMR;PVNR;AWBL;IL2R;BWM-VR05;AVM;BWM-DR05;PLNR;ALNL;BWM-DR07,1,0.0
AINL;AINR;ASJR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RIML;AVHR;CEPVL;ASKR;AWCR;ASGR;BAGR;URBL;BDUL;IL2DL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;IL2DR;SMBDL;IL1R;IL2VR;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;ALNR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;DVA;SAAVL;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;URYDR;AVBL;AVDL;OLLR;OLQVR;OLQDR;RICL;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;HSNL;HSNR;URAVR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;PLNL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;IL1L;IL2L;OLQVL;IL1DL;SMBDR;ALA;PVQR;ASKL;AFDL;AUAL;AIML;ALML;ADLL;BWM-VR02;ADFR;RIAL;IL2VL;OLQDL;RIFR;PVR;ALMR;PVNR;AWBL;IL2R;BWM-VR08;BWM-VR05;AVM;BWM-VL03;BWM-DR05;BWM-DL07;PLNR;ALNL,1,0.0
AINL;AINR;ASJR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ADER;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RIML;AVHR;CEPVL;ASKR;AWCR;BAGR;ASJL;URBL;BDUL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;IL1R;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;DVA;SAAVL;SIAVL;PVPR;URYDL;OLLL;AVAL;AVDR;AVEL;AVER;URYDR;OLLR;OLQVR;OLQDR;RICL;BWM-VL06;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;HSNL;HSNR;URAVR;URBR;AVHL;AWAR;RMGR;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;IL1L;URAVL;IL2L;OLQVL;IL1DL;URADL;AVL;PVQR;ASKL;AFDL;AUAL;AIML;ALML;ADLL;ADFR;RIAL;IL2VL;OLQDL;RIFR;PVR;ALMR;PVNR;AWBL;IL2R;BWM-VR08;BWM-VR05;AVM;BWM-DL07;PLNR,1,0.0
AINL;AINR;ASJR;PVT;RIAR;RIH;RIMR;ADER;ASIL;DVC;AVFR;CEPVR;URYVR;PVNL;AIBR;AVAR;AIBL;AUAR;URXR;AFDR;BAGL;AVHR;CEPVL;ASKR;AWCR;BAGR;URBL;BDUL;IL2DL;PVQL;RIS;RIVR;URYVL;RIFL;SMBDL;IL2VR;RMDL;RMDR;RMDVL;SMBVL;SMDDR;SMDVL;RIVL;RICR;CEPDR;RMFR;CEPDL;AIYL;AWBR;DVA;SAAVL;PVPR;OLLL;AVEL;AVER;SIBVL;OLLR;OLQVR;OLQDR;SIBDR;ADAR;AVKR;SAADR;AVKL;SAADL;HSNL;HSNR;URBR;AVHL;AWAR;RMGR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;FLPL;PVCL;AVJR;IL1L;OLQVL;URADR;SMBDR;ALA;PVQR;ASKL;AFDL;AUAL;AIML;ALML;ADLL;ADFR;RIAL;IL2VL;OLQDL;RIFR;PVR;PVNR;AWBL;IL2R;AVM;BWM-DR05;PLNR;ALNL;RIBL;RIBR;RIGR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;SDQR;SDQL;RMER;IL1VL;RIPL;ADEL;AIAL;RMEL;IL1DR,1,0.0
AINL;AINR;ASJR;RIAR;RIH;RIMR;ADER;ASIL;DVC;AVFR;CEPVR;PVNL;RMFL;AIBR;AIYR;AUAR;AFDR;BAGL;RIML;AVHR;CEPVL;ASKR;AWCR;BAGR;ASJL;URBL;BDUL;IL2DL;RIS;ASGL;SMBDL;IL1R;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;ALNR;CEPDR;RMFR;CEPDL;AWBR;DVA;PVPR;URYDL;OLLL;AVDR;AVEL;AVER;URYDR;OLLR;OLQVR;OLQDR;ADAR;AVKR;AVKL;SAADL;SAAVR;HSNR;URBR;RMHL;ADAL;ADFL;AVFL;PVPL;PLNL;FLPR;FLPL;AVJL;PVCL;AVJR;IL1L;OLQVL;URADR;ASKL;AUAL;ADFR;RIAL;OLQDL;RIFR;PVNR;IL2R;AVM,1,0.0
AINL;AINR;ASJR;RIAR;RIH;RIMR;SMBVR;ADER;DVC;AVFR;CEPVR;URYVR;ADLR;RMFL;AIBR;AVAR;AIBL;AUAR;RID;RIML;AVHR;ASGR;URBL;PVQL;AWCL;RIS;RIVR;RIFL;ASGL;SMBDL;IL2VR;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;ALNR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;DVA;SAAVL;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;OLLR;OLQVR;RICL;ADAR;AVKR;AVKL;SAADL;SAAVR;HSNL;HSNR;URBR;AVHL;AWAR;RMGR;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;FLPR;PVCR;PVCL;AVJR;RMEV;OLQVL;SMBDR;ASKL;ADLL;ADFR;RIAL;OLQDL;AWBL;BWM-VR05;AVM,1,0.0
AINL;AINR;CEPshDL;CEPshVL;ASIR;CEPshDR;ASJR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RID;RIML;AVHR;CEPVL;ASKR;AWCR;ASGR;BAGR;ASJL;URBL;BDUL;IL2DL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;SMBDL;IL1R;BWM-VR01;IL2VR;GLRVL;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;ALNR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;SIADL;SIBDL;DVA;SAAVL;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;URYDR;AVBL;AVDL;OLLR;OLQVR;OLQDR;SIBDR;RICL;BWM-VL06;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;HSNL;HSNR;URAVR;URBR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;PLNL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;IL1L;GLRL;GLRDR;GLRVR;URAVL;IL2L;OLQVL;URADR;IL1DL;BWM-DL02;SMBDR;URADL;BWM-DR03;AVL;PVQR;ASKL;AFDL;AUAL;AIML;ALML;ADLL;BWM-DR02;ADFR;RIAL;SIADR;IL2VL;SIBVR;OLQDL;BWM-VL04;BWM-DL06;RIFR;BWM-DR04;BWM-DR06;PVR;ALMR;SIAVR;PVNR;AWBL;IL2R;GLRR;BWM-VR08;BWM-VR07;AVM;BWM-VL05;BWM-VL02;BWM-VL03;BWM-DL05;BWM-DR05;BWM-DL08;BWM-DL07;excgl;PLNR;ALNL,1,0.0
AINL;AINR;CEPshVL;RIAR;AUAR;RIML;BAGR;RIVR;URYVL;SMDDR;AVEL;AVDL;SIBDR;SAADR;RMHL;PLNL;SMBDR;AUAL;SIBVR;BWM-DL04;RIBL;ASER;RIGL;RMDDL;RMDDR;AIZL;AIZR;ASHL;SDQR;SDQL;RIR;AIAL,1,0.0
AINL;AINR;CEPshVR;ASIR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ADER;ASIL;BDUR;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AIBL;AIYR;AUAR;URXR;BAGL;ASEL;RID;RIML;AVHR;CEPVL;ASKR;AWCR;BAGR;BDUL;IL2DL;AWCL;RIVR;URYVL;IL2DR;SMBDL;BWM-VR01;IL2VR;GLRVL;RMDVL;RMDVR;SMBVL;SMDDR;SMDVL;SMDVR;RIVL;RICR;ALNR;RMFR;CEPDL;ASHR;SAAVL;URYDL;AVBR;AVAL;AVDR;AVEL;AVER;SIBVL;AVBL;AVDL;OLLR;OLQDR;SIBDR;RICL;ADAR;AVKR;SAADR;SAADL;SAAVR;URBR;AVHL;RMHL;RMHR;ADAL;ADFL;URXL;AVFL;PLNL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;GLRL;RMEV;URAVL;BWM-DL03;SMBDR;BWM-DL01;BWM-DR01;AVL;ASKL;RIAL;SIBVR;BWM-VL04;BWM-DL04;BWM-DL06;BWM-DR04;ALMR;SIAVR;AWBL;IL2R;GLRR;BWM-VL03;BWM-DL05;BWM-DR05;BWM-DL07;BWM-VL01;RIBR;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;RMER;IL1VL;RIR;ADEL,1,0.0
AINL;AINR;CEPshVR;ASIR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RID;RIML;AVHR;CEPVL;ASKR;AWCR;ASGR;BAGR;BDUL;PVQL;AWCL;RIS;RIVR;URYVL;ASGL;SMBDL;IL1R;IL2VR;GLRVL;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;ALNR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;SIADL;SIBDL;DVA;SAAVL;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;URYDR;AVBL;AVDL;OLLR;OLQVR;OLQDR;SIBDR;RICL;BWM-VL06;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;HSNL;HSNR;URAVR;URBR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;IL1L;GLRVR;URAVL;IL2L;OLQVL;URADR;IL1DL;BWM-DL02;SMBDR;URADL;ASKL;AFDL;AUAL;ADLL;ADFR;RIAL;SIADR;SIBVR;BWM-VL04;RIFR;PVR;ALMR;SIAVR;PVNR;AWBL;IL2R;GLRR;BWM-VL05;BWM-VL02;BWM-DL05;ALNL,1,0.0
AINL;AINR;CEPshVR;CEPshDL;ASIR;ASJR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RID;RIML;AVHR;CEPVL;ASKR;AWCR;ASGR;BAGR;ASJL;URBL;BDUL;IL2DL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;IL2DR;SMBDL;IL1R;BWM-VR01;IL2VR;GLRVL;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;ALNR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;SIADL;SIBDL;DVA;SAAVL;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;URYDR;AVBL;AVDL;OLLR;OLQVR;OLQDR;SIBDR;RICL;BWM-VL06;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;HSNL;HSNR;URAVR;URBR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;PLNL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;IL1L;GLRL;GLRDR;GLRVR;RMEV;URAVL;IL2L;OLQVL;URADR;IL1DL;BWM-DL02;BWM-DL03;SMBDR;URADL;BWM-DL01;BWM-DR01;BWM-DR03;ALA;AVL;PVQR;ASKL;AUAL;ALML;ADLL;ADFR;RIAL;SIADR;IL2VL;SIBVR;OLQDL;BWM-VL04;BWM-DL06;RIFR;BWM-DR04;PVR;ALMR;SIAVR;PVNR;AWBL;IL2R;GLRR;GLRDL;BWM-VR08;BWM-VR05;BWM-VR07;AVM;BWM-VL05;BWM-VL02;BWM-VL03;BWM-VL07;BWM-DL05;BWM-DR05;BWM-DL08;excgl;ALNL;BWM-VR03,1,0.0
AINL;AINR;CEPshVR;CEPshDL;ASIR;ASJR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RID;RIML;AVHR;CEPVL;ASKR;AWCR;ASGR;BAGR;ASJL;URBL;BDUL;IL2DL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;IL2DR;SMBDL;IL1R;BWM-VR01;IL2VR;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;ALNR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;SIADL;SIBDL;DVA;SAAVL;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;URYDR;AVBL;AVDL;OLLR;OLQVR;OLQDR;SIBDR;RICL;BWM-VL06;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;HSNL;HSNR;URAVR;URBR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;PLNL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;IL1L;GLRL;GLRDR;GLRVR;URAVL;IL2L;OLQVL;URADR;IL1DL;BWM-DL02;SMBDR;URADL;BWM-DL01;BWM-DR01;BWM-DR03;ALA;AVL;PVQR;ASKL;AFDL;AUAL;AIML;ALML;ADLL;BWM-VR02;ADFR;RIAL;SIADR;IL2VL;SIBVR;OLQDL;BWM-VL04;BWM-DL06;RIFR;BWM-DR04;BWM-DR06;PVR;ALMR;SIAVR;PVNR;AWBL;IL2R;GLRR;GLRDL;BWM-VR08;BWM-VR05;BWM-VR06;BWM-VR07;AVM;BWM-VL05;BWM-VL02;BWM-VL03;BWM-VL07;BWM-VL08;BWM-DL05;BWM-DR05;BWM-DL08;excgl;PLNR;ALNL;BWM-VR03,1,0.0
AINL;AINR;CEPshVR;CEPshDL;ASIR;ASJR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RID;RIML;AVHR;CEPVL;ASKR;AWCR;ASGR;BAGR;ASJL;URBL;BDUL;IL2DL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;SMBDL;IL1R;BWM-VR01;IL2VR;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;SMDVR;RIVL;RICR;ALNR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;SIADL;SIBDL;DVA;SAAVL;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;URYDR;AVBL;AVDL;OLLR;OLQVR;OLQDR;SIBDR;RICL;BWM-VL06;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;HSNL;HSNR;URBR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;PLNL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;IL1L;GLRL;RMEV;URAVL;IL2L;OLQVL;URADR;IL1DL;BWM-DL03;SMBDR;BWM-DL01;BWM-DR01;ALA;AVL;PVQR;ASKL;AFDL;AUAL;AIML;ALML;ADLL;BWM-DR02;BWM-VR02;ADFR;RIAL;SIADR;SIBVR;OLQDL;BWM-VL04;BWM-DL04;BWM-DL06;RIFR;BWM-DR04;BWM-DR06;PVR;ALMR;SIAVR;PVNR;AWBL;IL2R;GLRR;GLRDL;BWM-VR08;BWM-VR05;BWM-VR06;BWM-VR07;AVM;BWM-DR08;BWM-VL05;BWM-VL02;BWM-VL03;BWM-VL07;BWM-DL05;BWM-DR05;BWM-DL08;BWM-DL07;PLNR;ALNL;BWM-DR07;BWM-VR03,1,0.0
